TARİH,SAAT,CEH.3 ÜST2 SET ISI_FARK
2024-12-04,22:52:01,350
2024-12-04,22:53:01,317
2024-12-04,22:54:01,289
2024-12-04,22:55:02,267
2024-12-04,22:56:01,247
2024-12-04,22:57:01,231
2024-12-04,22:58:01,215
2024-12-04,22:59:01,200
2024-12-04,23:00:02,186
2024-12-04,23:01:01,172
2024-12-04,23:02:01,159
2024-12-04,23:03:01,147
2024-12-04,23:06:01,115
2024-12-04,23:07:01,105
2024-12-04,23:08:01,96
2024-12-04,23:09:01,87
2024-12-04,23:11:01,69
2024-12-04,23:12:01,59
2024-12-04,23:10:01,78
2024-12-04,08:11:16,183
2024-12-04,08:12:16,164
2024-12-04,08:13:16,130
2024-12-04,08:15:17,74
2024-12-04,08:16:16,52
2024-12-05,22:12:00,360
2024-12-05,22:13:00,333
2024-12-05,22:15:00,262
2024-12-05,22:16:00,236
2024-12-05,22:18:00,195
2024-12-05,22:19:00,177
2024-12-05,22:20:00,161
2024-12-05,22:21:00,146
2024-12-05,22:22:00,147
2024-12-05,22:23:00,134
2024-12-05,22:24:00,121
2024-12-05,22:26:00,97
2024-12-05,22:11:00,368
2024-12-05,22:27:00,86
2024-12-05,22:30:00,55
2024-12-05,22:29:00,64
2024-12-05,22:10:01,369
2024-12-09,22:26:29,365
2024-12-09,22:27:29,362
2024-12-09,22:29:29,314
2024-12-09,22:31:29,249
2024-12-09,22:32:29,225
2024-12-09,22:33:29,205
2024-12-09,22:34:28,186
2024-12-09,22:35:29,170
2024-12-09,22:36:28,154
2024-12-09,22:37:29,139
2024-12-09,22:38:29,125
2024-12-09,22:39:29,112
2024-12-09,22:40:29,99
2024-12-09,22:41:29,86
2024-12-09,22:43:28,63
2024-12-10,22:26:01,384
2024-12-10,22:51:07,410
2024-12-10,22:52:07,401
2024-12-10,22:53:07,373
2024-12-10,22:54:07,337
2024-12-10,22:55:07,304
2024-12-10,22:56:07,276
2024-12-10,22:58:08,232
2024-12-10,22:59:08,214
2024-12-10,23:00:08,197
2024-12-10,23:01:08,181
2024-12-10,23:02:08,167
2024-12-10,23:04:08,140
2024-12-10,23:03:08,153
2024-12-10,23:05:08,127
2024-12-10,23:06:08,115
2024-12-10,23:07:07,104
2024-12-10,23:08:08,93
2024-12-10,23:09:08,81
2024-12-10,23:10:08,71
2024-12-10,23:11:08,61
2024-12-10,23:12:08,52
2024-12-11,14:36:47,56
2024-12-11,22:22:00,162
2024-12-11,22:23:00,148
2024-12-11,22:24:00,134
2024-12-11,22:26:00,109
2024-12-11,22:27:00,97
2024-12-11,22:28:00,87
2024-12-11,22:29:00,76
2024-12-11,22:30:00,66
2024-12-11,22:31:00,56
2024-12-11,22:21:00,177
2024-12-11,22:20:00,193
2024-12-11,22:18:00,226
2024-12-11,22:19:00,209
2024-12-11,22:11:00,398
2024-12-11,22:12:00,392
2024-12-11,22:13:00,365
2024-12-11,22:14:00,329
2024-12-11,22:17:00,245
2024-12-11,00:28:43,107
2024-12-11,00:29:42,105
2024-12-11,00:30:42,78
2024-12-12,22:15:01,390
2024-12-12,22:16:00,388
2024-12-12,22:17:00,381
2024-12-12,22:19:00,316
2024-12-12,22:20:00,283
2024-12-12,22:21:00,255
2024-12-12,22:22:00,232
2024-12-12,22:23:00,212
2024-12-12,22:24:00,194
2024-12-12,22:25:00,177
2024-12-12,22:26:00,162
2024-12-12,22:27:00,147
2024-12-12,22:28:00,133
2024-12-12,22:31:00,94
2024-12-12,22:32:00,81
2024-12-12,22:33:00,70
2024-12-12,22:34:00,59
2024-12-12,22:30:00,107
2024-12-12,08:41:19,53
2024-12-16,22:12:00,376
2024-12-16,22:15:00,280
2024-12-16,22:16:00,253
2024-12-16,22:17:00,231
2024-12-16,22:19:01,193
2024-12-16,22:20:00,177
2024-12-16,22:21:00,161
2024-12-16,22:22:01,146
2024-12-16,22:23:01,132
2024-12-16,22:25:01,106
2024-12-16,22:27:01,82
2024-12-16,22:29:01,59
2024-12-16,22:11:00,384
2024-12-16,22:10:01,386
2024-12-16,09:39:08,60
2024-12-16,09:40:09,52
2024-12-16,09:29:09,97
2024-12-16,09:28:09,97
2024-12-16,09:31:09,52
2024-12-17,22:27:03,247
2024-12-17,22:28:03,227
2024-12-17,22:29:03,209
2024-12-17,22:30:03,193
2024-12-17,22:31:03,177
2024-12-17,22:32:03,162
2024-12-17,22:33:03,147
2024-12-17,22:34:03,133
2024-12-17,22:35:03,120
2024-12-17,22:36:03,108
2024-12-17,22:38:03,84
2024-12-17,22:26:03,271
2024-12-17,22:39:03,73
2024-12-17,22:41:03,52
2024-12-17,22:40:03,62
2024-12-17,22:25:03,299
2024-12-17,22:23:03,369
2024-12-17,22:24:03,333
2024-12-17,17:31:27,69
2024-12-17,22:20:03,407
2024-12-17,22:21:03,406
2024-12-17,22:22:03,398
2024-12-17,08:41:27,52
2024-12-17,08:15:28,185
2024-12-17,08:16:27,183
2024-12-17,08:18:28,75
2024-12-18,22:37:16,419
2024-12-18,22:39:17,403
2024-12-18,22:40:17,370
2024-12-18,22:41:17,334
2024-12-18,22:44:17,253
2024-12-18,22:45:17,233
2024-12-18,22:47:16,199
2024-12-18,22:48:17,183
2024-12-18,22:49:16,169
2024-12-18,22:51:16,141
2024-12-18,22:52:16,127
2024-12-18,22:53:16,115
2024-12-18,22:54:17,103
2024-12-18,22:55:16,91
2024-12-18,22:57:16,69
2024-12-18,22:42:17,302
2024-12-18,22:58:16,58
2024-12-18,04:27:27,58
2024-12-18,04:30:35,66
2024-12-18,07:45:16,232
2024-12-18,07:46:16,216
2024-12-18,07:47:16,185
2024-12-18,07:43:16,236
2024-12-18,07:49:16,133
2024-12-18,07:50:16,113
2024-12-18,07:51:16,95
2024-12-18,07:52:16,79
2024-12-18,07:53:16,64
2024-12-18,07:54:16,51
2024-12-18,07:48:16,156
2024-12-19,22:48:43,385
2024-12-19,22:49:42,384
2024-12-19,22:50:42,366
2024-12-19,22:51:42,332
2024-12-19,22:53:42,268
2024-12-19,22:54:42,245
2024-12-19,22:55:42,225
2024-12-19,22:56:42,208
2024-12-19,22:57:42,192
2024-12-19,22:58:42,177
2024-12-19,22:59:42,163
2024-12-19,23:00:42,149
2024-12-19,23:01:42,137
2024-12-19,23:03:42,113
2024-12-19,23:04:42,101
2024-12-19,23:06:42,79
2024-12-19,23:07:42,69
2024-12-19,23:08:42,60
2024-12-19,23:05:42,90
2024-12-19,03:46:48,195
2024-12-19,03:47:48,186
2024-12-19,03:48:48,158
2024-12-19,03:49:48,126
2024-12-19,03:50:48,99
2024-12-19,03:52:47,57
2024-12-19,03:45:48,195
2024-12-19,03:08:24,150
2024-12-19,07:41:37,70
2024-12-19,06:11:24,197
2024-12-19,07:30:37,303
2024-12-19,07:31:38,281
2024-12-19,07:32:37,246
2024-12-19,07:34:37,188
2024-12-19,07:35:37,166
2024-12-19,07:36:37,147
2024-12-19,07:37:37,130
2024-12-19,07:39:37,98
2024-12-19,07:40:37,84
2024-12-19,07:29:38,305
2024-12-19,07:42:37,57
2024-12-23,22:49:27,462
2024-12-23,22:50:26,458
2024-12-23,22:51:26,445
2024-12-23,22:52:26,412
2024-12-23,22:53:26,375
2024-12-23,22:54:26,341
2024-12-23,22:55:26,312
2024-12-23,22:56:26,289
2024-12-23,22:57:26,268
2024-12-23,22:58:26,250
2024-12-23,23:00:26,218
2024-12-23,23:01:26,203
2024-12-23,23:02:27,189
2024-12-23,23:03:26,175
2024-12-23,23:04:26,161
2024-12-23,23:05:26,148
2024-12-23,23:06:26,136
2024-12-23,23:08:26,113
2024-12-23,23:09:27,102
2024-12-23,23:10:26,92
2024-12-23,23:11:26,82
2024-12-23,23:12:26,73
2024-12-23,23:13:26,63
2024-12-24,22:23:00,129
2024-12-24,22:25:00,104
2024-12-24,22:26:00,93
2024-12-24,22:27:00,82
2024-12-24,22:28:00,71
2024-12-24,22:29:00,61
2024-12-24,22:30:00,51
2024-12-24,22:20:00,172
2024-12-24,22:18:00,204
2024-12-24,22:15:00,269
2024-12-24,22:16:00,243
2024-12-24,22:10:01,372
2024-12-24,22:12:00,363
2024-12-24,22:14:00,301
2024-12-25,22:46:26,55
2024-12-25,22:44:25,72
2024-12-25,22:39:25,119
2024-12-25,22:40:25,116
2024-12-25,22:41:25,104
2024-12-25,22:42:25,92
2024-12-25,22:43:26,81
2024-12-25,22:45:26,63
2024-12-26,22:55:04,96
2024-12-26,17:00:51,124
2024-12-26,22:34:04,457
2024-12-26,22:35:04,460
2024-12-26,22:36:04,453
2024-12-26,22:37:04,425
2024-12-26,22:38:04,386
2024-12-26,22:40:04,318
2024-12-26,22:41:04,293
2024-12-26,22:42:04,271
2024-12-26,22:43:04,252
2024-12-26,22:44:04,236
2024-12-26,22:45:04,220
2024-12-26,22:47:04,190
2024-12-26,22:48:04,177
2024-12-26,22:49:04,164
2024-12-26,22:50:04,152
2024-12-26,22:53:04,116
2024-12-26,22:39:04,349
2024-12-26,22:54:04,106
2024-12-26,22:58:04,67
2024-12-26,22:57:04,76
2024-12-26,22:59:04,59
2024-12-30,16:41:17,555
2024-12-30,16:42:16,555
