TARİH,SAAT,CEH.2 ALT1 SET ISI_FARK
2024-12-01,22:21:00,366
2024-12-01,22:20:00,381
2024-12-01,22:19:00,396
2024-12-01,22:18:00,413
2024-12-01,22:16:00,449
2024-12-01,22:15:00,469
2024-12-01,22:14:00,490
2024-12-01,22:13:00,511
2024-12-01,22:12:00,534
2024-12-01,22:11:00,558
2024-12-01,22:10:00,585
2024-12-01,22:07:00,691
2024-12-01,22:06:00,734
2024-12-01,22:05:00,778
2024-12-01,22:04:00,812
2024-12-01,22:03:00,827
2024-12-01,22:02:00,829
2024-12-01,22:01:00,829
2024-12-01,23:04:20,319
2024-12-01,22:22:00,351
2024-12-01,22:23:00,337
2024-12-01,22:09:00,616
2024-12-01,22:25:00,310
2024-12-01,23:02:20,354
2024-12-01,22:24:00,324
2024-12-01,23:01:20,350
2024-12-01,22:45:14,215
2024-12-01,22:44:14,213
2024-12-01,22:42:00,217
2024-12-01,22:41:00,217
2024-12-01,22:40:00,216
2024-12-01,22:39:00,212
2024-12-01,22:43:00,211
2024-12-01,22:37:00,194
2024-12-01,22:36:00,189
2024-12-01,22:35:00,198
2024-12-01,22:34:00,209
2024-12-01,22:32:00,230
2024-12-01,22:30:00,251
2024-12-01,22:28:00,274
2024-12-01,22:38:00,205
2024-12-01,22:26:00,298
2024-12-01,22:27:00,287
2024-12-02,22:37:27,387
2024-12-02,22:38:27,374
2024-12-02,22:39:27,345
2024-12-02,22:40:27,312
2024-12-02,22:41:27,284
2024-12-02,22:42:27,260
2024-12-02,22:43:27,240
2024-12-02,22:44:27,221
2024-12-02,22:45:27,203
2024-12-02,22:46:27,186
2024-12-02,22:47:27,171
2024-12-02,22:48:27,156
2024-12-02,22:49:27,142
2024-12-02,22:52:27,103
2024-12-02,22:50:27,128
2024-12-02,22:53:27,91
2024-12-02,22:54:27,80
2024-12-02,22:55:27,69
2024-12-02,22:51:27,115
2024-12-03,22:19:00,204
2024-12-03,22:20:00,187
2024-12-03,22:21:00,171
2024-12-03,22:22:00,155
2024-12-03,22:24:00,126
2024-12-03,22:25:00,113
2024-12-03,22:26:01,100
2024-12-03,22:27:01,88
2024-12-03,22:28:01,76
2024-12-03,22:29:01,65
2024-12-03,22:30:01,55
2024-12-03,22:18:00,222
2024-12-03,22:17:00,242
2024-12-03,22:16:00,263
2024-12-03,22:15:01,289
2024-12-03,22:11:01,383
2024-12-03,22:13:00,350
2024-12-03,22:14:00,318
2024-12-04,22:20:00,394
2024-12-04,22:40:42,421
2024-12-04,22:49:02,418
2024-12-04,22:50:01,410
2024-12-04,22:51:01,384
2024-12-04,22:52:01,351
2024-12-04,22:53:01,321
2024-12-04,22:54:01,295
2024-12-04,22:55:02,272
2024-12-04,22:56:01,252
2024-12-04,22:57:01,233
2024-12-04,22:58:01,216
2024-12-04,22:59:01,200
2024-12-04,23:00:02,184
2024-12-04,23:01:01,169
2024-12-04,23:02:01,155
2024-12-04,23:03:01,141
2024-12-04,23:06:01,105
2024-12-04,23:07:01,94
2024-12-04,23:08:01,84
2024-12-04,23:09:01,73
2024-12-04,23:11:01,52
2024-12-04,23:10:01,62
2024-12-04,08:11:16,177
2024-12-04,08:12:16,162
2024-12-04,08:13:16,133
2024-12-04,08:15:17,84
2024-12-04,08:16:16,65
2024-12-05,22:12:00,349
2024-12-05,22:13:00,323
2024-12-05,22:15:00,262
2024-12-05,22:16:00,238
2024-12-05,22:18:00,198
2024-12-05,22:19:00,180
2024-12-05,22:20:00,163
2024-12-05,22:21:00,147
2024-12-05,22:22:00,146
2024-12-05,22:23:00,131
2024-12-05,22:24:00,117
2024-12-05,22:26:00,91
2024-12-05,22:11:00,355
2024-12-05,22:27:00,79
2024-12-05,22:29:00,57
2024-12-05,22:10:01,355
2024-12-09,22:26:29,392
2024-12-09,22:27:29,390
2024-12-09,22:29:29,348
2024-12-09,22:31:29,288
2024-12-09,22:32:29,264
2024-12-09,22:33:29,243
2024-12-09,22:34:28,224
2024-12-09,22:35:29,206
2024-12-09,22:36:28,189
2024-12-09,22:37:29,173
2024-12-09,22:38:29,158
2024-12-09,22:39:29,143
2024-12-09,22:40:29,129
2024-12-09,22:41:29,116
2024-12-09,22:43:28,91
2024-12-09,22:45:29,69
2024-12-10,22:26:01,370
2024-12-10,22:51:07,417
2024-12-10,22:52:07,410
2024-12-10,22:53:07,384
2024-12-10,22:54:07,350
2024-12-10,22:55:07,320
2024-12-10,22:56:07,294
2024-12-10,22:58:08,252
2024-12-10,22:59:08,234
2024-12-10,23:00:08,217
2024-12-10,23:01:08,201
2024-12-10,23:02:08,186
2024-12-10,23:04:08,157
2024-12-10,23:03:08,171
2024-12-10,23:05:08,144
2024-12-10,23:06:08,131
2024-12-10,23:07:07,119
2024-12-10,23:08:08,108
2024-12-10,23:09:08,96
2024-12-10,23:10:08,86
2024-12-10,23:11:08,76
2024-12-10,23:12:08,66
2024-12-10,23:13:08,58
2024-12-11,22:22:00,148
2024-12-11,22:23:00,133
2024-12-11,22:24:00,119
2024-12-11,22:26:00,93
2024-12-11,22:27:00,82
2024-12-11,22:28:00,70
2024-12-11,22:29:00,60
2024-12-11,22:21:00,163
2024-12-11,22:20:00,179
2024-12-11,22:18:00,215
2024-12-11,22:19:00,197
2024-12-11,22:11:00,373
2024-12-11,22:12:00,367
2024-12-11,22:13:00,341
2024-12-11,22:14:00,309
2024-12-11,22:17:00,234
2024-12-11,00:28:43,75
2024-12-11,00:29:42,75
2024-12-11,00:30:42,53
2024-12-12,22:15:01,366
2024-12-12,22:16:00,367
2024-12-12,22:17:00,363
2024-12-12,22:19:00,308
2024-12-12,22:20:00,280
2024-12-12,22:21:00,255
2024-12-12,22:22:00,234
2024-12-12,22:23:00,215
2024-12-12,22:24:00,197
2024-12-12,22:25:00,181
2024-12-12,22:26:00,165
2024-12-12,22:27:00,150
2024-12-12,22:28:00,137
2024-12-12,22:31:00,98
2024-12-12,22:32:00,86
2024-12-12,22:33:00,75
2024-12-12,22:34:00,65
2024-12-12,22:35:00,55
2024-12-12,22:30:00,111
2024-12-12,08:41:19,53
2024-12-16,10:15:09,55
2024-12-16,22:12:00,369
2024-12-16,22:15:00,283
2024-12-16,22:16:00,259
2024-12-16,22:17:00,238
2024-12-16,22:19:01,200
2024-12-16,22:20:00,184
2024-12-16,22:21:00,168
2024-12-16,22:22:01,153
2024-12-16,22:23:01,139
2024-12-16,22:25:01,112
2024-12-16,22:27:01,89
2024-12-16,22:29:01,68
2024-12-16,22:30:01,57
2024-12-16,22:11:00,374
2024-12-16,22:10:01,373
2024-12-16,09:29:09,56
2024-12-16,09:28:09,56
2024-12-17,22:27:03,254
2024-12-17,22:28:03,235
2024-12-17,22:29:03,218
2024-12-17,22:30:03,201
2024-12-17,22:31:03,185
2024-12-17,22:32:03,170
2024-12-17,22:33:03,155
2024-12-17,22:34:03,140
2024-12-17,22:35:03,128
2024-12-17,22:36:03,117
2024-12-17,22:38:03,93
2024-12-17,22:26:03,277
2024-12-17,22:39:03,82
2024-12-17,22:41:03,62
2024-12-17,22:42:03,52
2024-12-17,22:40:03,72
2024-12-17,22:25:03,302
2024-12-17,22:23:03,363
2024-12-17,22:24:03,331
2024-12-17,17:31:27,87
2024-12-17,22:20:03,391
2024-12-17,22:21:03,392
2024-12-17,22:22:03,387
2024-12-17,08:15:28,174
2024-12-17,08:16:27,175
2024-12-17,08:18:28,76
2024-12-18,22:37:16,408
2024-12-18,22:39:17,397
2024-12-18,22:40:17,369
2024-12-18,22:41:17,338
2024-12-18,22:44:17,265
2024-12-18,22:45:17,245
2024-12-18,22:47:16,211
2024-12-18,22:48:17,195
2024-12-18,22:49:16,180
2024-12-18,22:51:16,151
2024-12-18,22:52:16,138
2024-12-18,22:53:16,125
2024-12-18,22:54:17,114
2024-12-18,22:55:16,102
2024-12-18,22:57:16,80
2024-12-18,22:42:17,309
2024-12-18,22:58:16,70
2024-12-18,22:59:16,61
2024-12-18,23:00:17,54
2024-12-18,04:27:27,85
2024-12-18,04:30:35,94
2024-12-18,04:32:35,67
2024-12-18,07:45:16,211
2024-12-18,07:46:16,194
2024-12-18,07:47:16,166
2024-12-18,07:43:16,214
2024-12-18,07:49:16,118
2024-12-18,07:50:16,99
2024-12-18,07:51:16,81
2024-12-18,07:52:16,65
2024-12-18,07:53:16,51
2024-12-18,07:48:16,140
2024-12-19,22:48:43,399
2024-12-19,22:49:42,397
2024-12-19,22:50:42,380
2024-12-19,22:51:42,349
2024-12-19,22:53:42,289
2024-12-19,22:54:42,266
2024-12-19,22:55:42,245
2024-12-19,22:56:42,226
2024-12-19,22:57:42,209
2024-12-19,22:58:42,191
2024-12-19,22:59:42,175
2024-12-19,23:00:42,160
2024-12-19,23:01:42,145
2024-12-19,23:03:42,117
2024-12-19,23:04:42,104
2024-12-19,23:06:42,79
2024-12-19,23:07:42,67
2024-12-19,23:08:42,56
2024-12-19,23:05:42,91
2024-12-19,03:46:48,218
2024-12-19,03:47:48,210
2024-12-19,03:48:48,183
2024-12-19,03:49:48,153
2024-12-19,03:50:48,127
2024-12-19,03:52:47,87
2024-12-19,03:54:48,55
2024-12-19,03:45:48,217
2024-12-19,03:08:24,136
2024-12-19,07:41:37,61
2024-12-19,06:11:24,161
2024-12-19,07:30:37,266
2024-12-19,07:31:38,247
2024-12-19,07:32:37,218
2024-12-19,07:34:37,168
2024-12-19,07:35:37,148
2024-12-19,07:36:37,130
2024-12-19,07:37:37,114
2024-12-19,07:39:37,86
2024-12-19,07:40:37,73
2024-12-19,07:29:38,265
2024-12-23,23:50:26,51
2024-12-23,22:49:27,437
2024-12-23,22:50:26,437
2024-12-23,22:51:26,428
2024-12-23,22:52:26,402
2024-12-23,23:39:26,51
2024-12-23,23:40:26,52
2024-12-23,23:41:26,55
2024-12-23,23:42:26,58
2024-12-23,23:44:26,56
2024-12-23,23:45:26,56
2024-12-23,23:46:26,55
2024-12-23,23:48:26,52
2024-12-23,23:51:26,52
2024-12-23,23:56:26,53
2024-12-23,23:58:27,53
2024-12-23,23:59:26,51
2024-12-23,22:53:26,369
2024-12-23,22:54:26,340
2024-12-23,22:55:26,315
2024-12-23,22:56:26,293
2024-12-23,22:57:26,273
2024-12-23,22:58:26,255
2024-12-23,23:00:26,223
2024-12-23,23:01:26,208
2024-12-23,23:02:27,194
2024-12-23,23:03:26,181
2024-12-23,23:04:26,168
2024-12-23,23:05:26,156
2024-12-23,23:06:26,144
2024-12-23,23:08:26,121
2024-12-23,23:09:27,110
2024-12-23,23:10:26,100
2024-12-23,23:11:26,90
2024-12-23,23:12:26,81
2024-12-23,23:13:26,71
2024-12-23,23:15:26,53
2024-12-24,22:23:00,139
2024-12-24,22:25:00,111
2024-12-24,22:26:00,98
2024-12-24,22:27:00,86
2024-12-24,22:28:00,74
2024-12-24,22:29:00,63
2024-12-24,22:30:00,52
2024-12-24,22:20:00,186
2024-12-24,22:18:00,221
2024-12-24,22:15:00,286
2024-12-24,22:16:00,262
2024-12-24,22:10:01,378
2024-12-24,22:12:00,370
2024-12-24,22:14:00,315
2024-12-24,00:00:26,55
2024-12-24,00:01:26,55
2024-12-24,00:02:26,52
2024-12-24,00:03:26,55
2024-12-24,00:04:26,51
2024-12-24,00:05:26,53
2024-12-24,00:06:26,53
2024-12-24,00:08:26,54
2024-12-24,00:09:26,51
2024-12-24,00:10:26,53
2024-12-24,00:11:26,51
2024-12-24,00:13:26,52
2024-12-25,22:44:25,64
2024-12-25,22:39:25,102
2024-12-25,22:40:25,98
2024-12-25,22:41:25,92
2024-12-25,22:42:25,82
2024-12-25,22:43:26,73
2024-12-25,22:45:26,56
2024-12-26,22:55:04,72
2024-12-26,17:00:51,145
2024-12-26,22:34:04,445
2024-12-26,22:35:04,450
2024-12-26,22:36:04,444
2024-12-26,22:37:04,418
2024-12-26,22:38:04,380
2024-12-26,22:40:04,313
2024-12-26,22:41:04,288
2024-12-26,22:42:04,265
2024-12-26,22:43:04,245
2024-12-26,22:44:04,226
2024-12-26,22:45:04,208
2024-12-26,22:47:04,176
2024-12-26,22:48:04,161
2024-12-26,22:49:04,146
2024-12-26,22:50:04,132
2024-12-26,22:53:04,94
2024-12-26,22:39:04,344
2024-12-26,22:54:04,83
2024-12-26,22:57:04,52
2024-12-30,16:41:17,520
2024-12-30,16:42:16,520
