TARİH,SAAT,CEH.1 ALT1 SET ISI_FARK
2024-12-02,17:21:20,73
2024-12-02,17:23:20,79
2024-12-02,17:24:20,84
2024-12-02,17:25:20,85
2024-12-02,17:26:20,89
2024-12-02,17:28:20,92
2024-12-02,22:37:27,264
2024-12-02,22:38:27,248
2024-12-02,22:39:27,211
2024-12-02,22:40:27,172
2024-12-02,22:41:27,138
2024-12-02,22:42:27,111
2024-12-02,22:43:27,89
2024-12-02,22:44:27,69
2024-12-02,22:45:27,52
2024-12-02,17:27:20,91
2024-12-02,23:34:27,61
2024-12-02,23:35:27,62
2024-12-02,23:36:27,65
2024-12-02,23:37:27,65
2024-12-02,23:38:26,65
2024-12-02,23:39:27,65
2024-12-02,23:40:27,65
2024-12-02,23:42:27,67
2024-12-02,23:43:27,67
2024-12-02,23:44:27,67
2024-12-02,23:45:27,66
2024-12-02,23:46:27,65
2024-12-02,23:33:27,62
2024-12-02,23:47:27,67
2024-12-02,23:49:26,69
2024-12-02,23:50:27,69
2024-12-02,23:51:26,69
2024-12-02,23:52:26,70
2024-12-02,23:53:26,71
2024-12-02,23:54:26,72
2024-12-02,23:55:27,72
2024-12-02,23:56:26,72
2024-12-02,23:57:26,71
2024-12-02,23:58:26,71
2024-12-02,23:59:27,75
2024-12-02,23:48:27,69
2024-12-02,23:31:27,62
2024-12-02,23:29:27,58
2024-12-02,23:30:27,59
2024-12-02,23:17:27,52
2024-12-02,23:18:27,53
2024-12-02,23:19:27,53
2024-12-02,23:20:27,54
2024-12-02,23:21:27,56
2024-12-02,23:23:27,57
2024-12-02,23:25:27,57
2024-12-02,23:26:27,58
2024-12-02,23:27:27,60
2024-12-02,23:28:27,59
2024-12-02,15:35:20,60
2024-12-02,15:36:20,53
2024-12-02,02:54:20,52
2024-12-02,02:21:20,91
2024-12-02,02:23:20,90
2024-12-02,02:24:20,89
2024-12-02,02:25:20,84
2024-12-02,02:26:20,89
2024-12-02,02:27:20,78
2024-12-02,02:28:20,85
2024-12-02,02:30:20,81
2024-12-02,02:31:20,80
2024-12-02,02:32:20,77
2024-12-02,02:33:20,82
2024-12-02,02:35:20,81
2024-12-02,02:36:20,71
2024-12-02,02:39:20,73
2024-12-02,02:41:20,74
2024-12-02,02:42:20,79
2024-12-02,02:43:20,73
2024-12-02,02:44:20,80
2024-12-02,02:45:20,76
2024-12-02,02:46:20,79
2024-12-02,02:47:20,77
2024-12-02,02:48:20,75
2024-12-02,02:51:20,78
2024-12-02,02:52:20,67
2024-12-02,02:53:20,59
2024-12-02,02:37:20,76
2024-12-02,02:20:20,86
2024-12-02,02:19:20,94
2024-12-02,02:16:20,94
2024-12-02,02:17:20,97
2024-12-02,01:46:20,67
2024-12-02,01:47:20,75
2024-12-02,01:48:20,69
2024-12-02,01:49:20,73
2024-12-02,01:50:20,76
2024-12-02,01:51:20,76
2024-12-02,01:52:20,84
2024-12-02,01:54:20,82
2024-12-02,01:56:20,70
2024-12-02,01:57:20,71
2024-12-02,01:58:20,69
2024-12-02,01:59:20,66
2024-12-02,01:45:20,71
2024-12-02,02:00:20,59
2024-12-02,02:02:20,52
2024-12-02,02:03:20,60
2024-12-02,02:04:20,68
2024-12-02,02:05:20,67
2024-12-02,02:06:20,68
2024-12-02,02:07:20,71
2024-12-02,02:09:20,73
2024-12-02,02:10:20,74
2024-12-02,02:12:20,83
2024-12-02,02:13:20,88
2024-12-02,02:14:20,92
2024-12-02,02:15:20,94
2024-12-02,02:01:20,52
2024-12-02,01:44:20,67
2024-12-02,01:41:20,66
2024-12-02,01:11:20,52
2024-12-02,01:12:20,53
2024-12-02,01:13:20,53
2024-12-02,01:16:20,59
2024-12-02,01:18:20,58
2024-12-02,01:19:20,58
2024-12-02,01:20:20,58
2024-12-02,01:21:20,54
2024-12-02,01:22:20,55
2024-12-02,01:23:20,54
2024-12-02,01:42:20,69
2024-12-02,01:26:20,51
2024-12-02,01:27:20,55
2024-12-02,01:28:20,55
2024-12-02,01:29:20,55
2024-12-02,01:30:20,57
2024-12-02,01:31:20,51
2024-12-02,01:32:20,53
2024-12-02,01:33:20,52
2024-12-02,01:34:20,53
2024-12-02,01:36:20,62
2024-12-02,01:38:20,68
2024-12-02,01:39:20,61
2024-12-02,01:25:20,53
2024-12-02,02:18:20,91
2024-12-02,09:14:20,51
2024-12-02,09:16:20,60
2024-12-02,09:17:20,52
2024-12-02,09:15:20,56
2024-12-03,22:18:00,53
2024-12-03,22:37:01,51
2024-12-03,22:38:01,52
2024-12-03,22:39:01,55
2024-12-03,22:40:01,57
2024-12-03,22:41:01,60
2024-12-03,22:42:00,63
2024-12-03,22:44:01,64
2024-12-03,22:45:01,65
2024-12-03,22:47:00,68
2024-12-03,22:17:00,75
2024-12-03,22:16:00,100
2024-12-03,22:15:01,131
2024-12-03,22:11:01,258
2024-12-03,22:13:00,210
2024-12-03,22:14:00,168
2024-12-03,22:48:01,62
2024-12-03,00:42:27,93
2024-12-03,00:43:26,92
2024-12-03,00:44:27,92
2024-12-03,00:45:26,91
2024-12-03,00:46:26,92
2024-12-03,00:47:26,93
2024-12-03,00:48:26,93
2024-12-03,00:49:27,93
2024-12-03,00:50:26,94
2024-12-03,00:51:26,93
2024-12-03,00:52:26,94
2024-12-03,00:53:27,94
2024-12-03,00:40:27,91
2024-12-03,00:54:26,94
2024-12-03,00:58:26,95
2024-12-03,00:59:27,95
2024-12-03,01:00:27,95
2024-12-03,01:01:27,96
2024-12-03,01:02:27,97
2024-12-03,01:03:27,98
2024-12-03,01:04:27,99
2024-12-03,01:05:27,99
2024-12-03,01:06:27,99
2024-12-03,01:07:27,99
2024-12-03,01:08:27,100
2024-12-03,01:10:27,100
2024-12-03,00:57:26,95
2024-12-03,00:39:27,90
2024-12-03,00:38:27,90
2024-12-03,00:37:27,91
2024-12-03,00:00:26,78
2024-12-03,00:02:26,78
2024-12-03,00:03:26,76
2024-12-03,00:04:26,76
2024-12-03,00:05:26,77
2024-12-03,00:06:26,77
2024-12-03,00:07:27,79
2024-12-03,00:09:27,80
2024-12-03,00:10:27,79
2024-12-03,00:11:27,79
2024-12-03,00:12:27,79
2024-12-03,00:13:27,82
2024-12-03,00:14:27,83
2024-12-03,00:16:27,83
2024-12-03,00:17:27,83
2024-12-03,00:18:27,82
2024-12-03,00:21:27,85
2024-12-03,00:23:27,85
2024-12-03,00:24:27,84
2024-12-03,00:26:27,85
2024-12-03,00:27:27,86
2024-12-03,00:28:27,87
2024-12-03,00:30:27,87
2024-12-03,00:32:27,88
2024-12-03,00:33:27,89
2024-12-03,00:35:26,90
2024-12-03,00:36:27,91
2024-12-03,01:11:27,101
2024-12-03,01:12:27,101
2024-12-03,01:14:27,102
2024-12-03,01:15:27,102
2024-12-03,01:16:27,102
2024-12-03,01:17:27,102
2024-12-03,01:18:27,105
2024-12-03,01:19:27,105
2024-12-03,01:20:27,106
2024-12-03,01:21:27,106
2024-12-03,01:23:26,90
2024-12-03,01:24:27,73
2024-12-03,01:25:27,58
2024-12-03,01:13:27,102
2024-12-03,00:34:26,90
2024-12-04,17:15:16,52
2024-12-04,22:20:00,268
2024-12-04,22:40:42,301
2024-12-04,22:49:02,293
2024-12-04,22:50:01,282
2024-12-04,22:51:01,255
2024-12-04,22:52:01,221
2024-12-04,22:53:01,189
2024-12-04,22:54:01,162
2024-12-04,22:55:02,137
2024-12-04,22:56:01,116
2024-12-04,22:57:01,95
2024-12-04,22:58:01,76
2024-12-04,22:59:01,57
2024-12-04,23:21:01,52
2024-12-04,14:20:16,61
2024-12-04,14:21:16,56
2024-12-04,14:25:16,61
2024-12-04,14:27:16,58
2024-12-04,14:28:16,58
2024-12-04,14:29:16,57
2024-12-04,14:30:16,53
2024-12-04,14:31:16,60
2024-12-04,14:35:16,53
2024-12-04,14:36:16,56
2024-12-04,14:38:16,56
2024-12-04,14:39:16,65
2024-12-04,14:26:16,68
2024-12-04,08:11:16,83
2024-12-04,08:12:16,68
2024-12-04,06:37:00,51
2024-12-04,06:40:00,53
2024-12-04,06:42:00,54
2024-12-05,22:12:00,241
2024-12-05,22:13:00,211
2024-12-05,22:15:00,133
2024-12-05,22:16:00,102
2024-12-05,22:18:00,55
2024-12-05,22:11:00,248
2024-12-05,22:10:01,248
2024-12-05,15:48:01,55
2024-12-09,22:26:29,275
2024-12-09,22:27:29,274
2024-12-09,22:29:29,215
2024-12-09,22:31:29,131
2024-12-09,22:32:29,100
2024-12-09,22:33:29,75
2024-12-09,22:34:28,53
2024-12-09,03:11:47,57
2024-12-09,03:12:47,60
2024-12-09,03:13:47,55
2024-12-09,03:14:47,58
2024-12-09,03:15:47,52
2024-12-09,03:10:47,58
2024-12-09,03:09:47,51
2024-12-10,22:26:01,256
2024-12-10,22:51:07,300
2024-12-10,22:52:07,291
2024-12-10,22:53:07,257
2024-12-10,22:54:07,212
2024-12-10,22:55:07,173
2024-12-10,22:56:07,142
2024-12-10,22:58:08,95
2024-12-10,22:59:08,77
2024-12-10,23:00:08,60
2024-12-11,22:11:00,242
2024-12-11,22:12:00,234
2024-12-11,22:13:00,201
2024-12-11,22:14:00,156
2024-12-11,22:17:00,57
2024-12-12,22:15:01,242
2024-12-12,22:16:00,245
2024-12-12,22:17:00,243
2024-12-12,22:19:00,175
2024-12-12,22:20:00,140
2024-12-12,22:21:00,110
2024-12-12,22:22:00,86
2024-12-12,22:23:00,65
2024-12-13,04:24:00,52
2024-12-16,22:12:00,249
2024-12-16,22:15:00,134
2024-12-16,22:16:00,104
2024-12-16,22:17:00,79
2024-12-16,22:11:00,252
2024-12-16,22:10:01,249
2024-12-16,09:29:09,56
2024-12-16,09:28:09,60
2024-12-17,22:27:03,101
2024-12-17,22:28:03,81
2024-12-17,22:29:03,63
2024-12-17,22:26:03,126
2024-12-17,22:25:03,157
2024-12-17,22:23:03,237
2024-12-17,22:24:03,195
2024-12-17,22:20:03,270
2024-12-17,22:21:03,272
2024-12-17,22:22:03,269
2024-12-17,08:15:28,86
2024-12-17,08:16:27,91
2024-12-18,22:37:16,280
2024-12-18,22:39:17,272
2024-12-18,22:40:17,234
2024-12-18,22:41:17,191
2024-12-18,22:44:17,103
2024-12-18,22:45:17,82
2024-12-18,22:42:17,155
2024-12-18,04:27:27,51
2024-12-18,04:30:35,58
2024-12-18,07:45:16,113
2024-12-18,07:46:16,92
2024-12-18,07:47:16,51
2024-12-18,07:43:16,117
2024-12-19,22:48:43,319
2024-12-19,22:49:42,317
2024-12-19,22:50:42,296
2024-12-19,22:51:42,255
2024-12-19,22:53:42,176
2024-12-19,22:54:42,146
2024-12-19,22:55:42,121
2024-12-19,22:56:42,101
2024-12-19,22:57:42,82
2024-12-19,22:58:42,64
2024-12-19,03:46:48,147
2024-12-19,03:47:48,139
2024-12-19,03:48:48,105
2024-12-19,03:49:48,64
2024-12-19,03:45:48,147
2024-12-19,03:08:24,59
2024-12-19,10:03:37,58
2024-12-19,10:04:37,64
2024-12-19,10:06:38,72
2024-12-19,10:38:37,57
2024-12-19,10:39:37,56
2024-12-19,10:40:37,53
2024-12-19,10:37:37,58
2024-12-19,10:36:37,57
2024-12-19,10:34:37,54
2024-12-19,10:33:37,53
2024-12-19,10:07:37,73
2024-12-19,10:08:37,75
2024-12-19,10:09:37,70
2024-12-19,10:05:38,68
2024-12-19,10:32:37,51
2024-12-19,06:11:24,72
2024-12-19,07:30:37,158
2024-12-19,07:31:38,139
2024-12-19,07:32:37,101
2024-12-19,07:29:38,155
2024-12-20,14:35:42,55
2024-12-20,14:36:42,54
2024-12-20,14:37:42,56
2024-12-20,14:38:42,54
2024-12-20,14:39:42,51
2024-12-20,03:57:42,54
2024-12-20,04:02:42,53
2024-12-20,04:04:42,55
2024-12-20,04:05:42,52
2024-12-23,10:04:29,51
2024-12-23,10:05:29,53
2024-12-23,23:50:26,62
2024-12-23,22:49:27,412
2024-12-23,22:50:26,400
2024-12-23,22:51:26,384
2024-12-23,22:52:26,348
2024-12-23,23:31:26,54
2024-12-23,23:32:26,54
2024-12-23,23:33:26,62
2024-12-23,23:34:26,62
2024-12-23,23:35:26,67
2024-12-23,23:36:26,70
2024-12-23,23:37:26,72
2024-12-23,23:39:26,68
2024-12-23,23:40:26,73
2024-12-23,23:41:26,72
2024-12-23,23:42:26,73
2024-12-23,23:44:26,53
2024-12-23,23:45:26,57
2024-12-23,23:46:26,61
2024-12-23,23:48:26,61
2024-12-23,23:49:26,57
2024-12-23,23:51:26,65
2024-12-23,23:52:26,68
2024-12-23,23:53:26,69
2024-12-23,23:56:26,72
2024-12-23,23:57:27,71
2024-12-23,23:58:27,78
2024-12-23,23:59:26,71
2024-12-23,22:53:26,304
2024-12-23,22:54:26,263
2024-12-23,22:55:26,229
2024-12-23,22:56:26,202
2024-12-23,22:57:26,179
2024-12-23,22:58:26,159
2024-12-23,23:00:26,125
2024-12-23,23:01:26,111
2024-12-23,23:02:27,98
2024-12-23,23:03:26,86
2024-12-23,23:04:26,74
2024-12-23,23:05:26,63
2024-12-23,23:06:26,53
2024-12-23,03:10:29,52
2024-12-23,03:20:28,58
2024-12-23,03:55:29,56
2024-12-23,04:19:28,52
2024-12-23,04:21:28,53
2024-12-23,03:54:29,69
2024-12-23,03:52:29,72
2024-12-23,03:50:29,65
2024-12-23,03:38:29,51
2024-12-23,03:40:29,51
2024-12-23,03:43:29,52
2024-12-23,03:44:29,52
2024-12-23,03:45:29,59
2024-12-23,03:46:29,51
2024-12-23,03:47:29,58
2024-12-23,03:48:29,60
2024-12-23,03:49:29,59
2024-12-23,03:51:29,64
2024-12-24,22:18:00,76
2024-12-24,22:15:00,159
2024-12-24,22:16:00,126
2024-12-24,22:10:01,290
2024-12-24,22:12:00,279
2024-12-24,22:14:00,200
2024-12-24,23:57:00,51
2024-12-24,00:00:26,78
2024-12-24,00:01:26,68
2024-12-24,00:02:26,71
2024-12-24,00:03:26,78
2024-12-24,00:04:26,77
2024-12-24,00:05:26,86
2024-12-24,00:06:26,75
2024-12-24,00:08:26,79
2024-12-24,00:09:26,78
2024-12-24,00:10:26,82
2024-12-24,00:11:26,66
2024-12-24,00:13:26,58
2024-12-24,00:14:26,52
2024-12-26,17:00:51,97
2024-12-26,22:34:04,339
2024-12-26,22:35:04,340
2024-12-26,22:36:04,337
2024-12-26,22:37:04,306
2024-12-26,22:38:04,262
2024-12-26,22:40:04,190
2024-12-26,22:41:04,163
2024-12-26,22:42:04,140
2024-12-26,22:43:04,121
2024-12-26,22:44:04,103
2024-12-26,22:45:04,88
2024-12-26,22:47:04,58
2024-12-26,22:39:04,222
2024-12-27,00:37:04,56
2024-12-27,00:40:04,52
2024-12-27,00:41:04,54
2024-12-27,00:42:04,59
2024-12-27,00:43:04,54
2024-12-27,00:44:04,62
2024-12-27,00:45:04,58
2024-12-27,00:46:04,64
2024-12-27,00:47:04,63
2024-12-27,00:48:04,68
2024-12-27,00:49:04,67
2024-12-27,00:51:04,72
2024-12-27,00:53:04,74
2024-12-27,00:54:04,67
2024-12-27,00:55:04,69
2024-12-27,00:56:04,65
2024-12-27,01:49:04,55
2024-12-27,01:12:04,54
2024-12-27,01:13:04,54
2024-12-27,01:14:04,54
2024-12-27,01:15:04,57
2024-12-27,01:16:04,54
2024-12-27,01:17:04,60
2024-12-27,01:19:04,63
2024-12-27,01:20:04,53
2024-12-27,01:22:04,70
2024-12-27,01:23:04,61
2024-12-30,16:41:17,390
2024-12-30,16:42:16,392
