TARİH,SAAT,CEH.3 ALT1 SET ISI_FARK
2024-12-10,22:26:01,379
2024-12-10,22:51:07,410
2024-12-10,22:52:07,401
2024-12-10,22:53:07,375
2024-12-10,22:54:07,340
2024-12-10,22:55:07,307
2024-12-10,22:56:07,280
2024-12-10,22:58:08,234
2024-12-10,22:59:08,215
2024-12-10,23:00:08,196
2024-12-10,23:01:08,179
2024-12-10,23:02:08,162
2024-12-10,23:04:08,131
2024-12-10,23:03:08,146
2024-12-10,23:05:08,117
2024-12-10,23:06:08,104
2024-12-10,23:07:07,91
2024-12-10,23:08:08,79
2024-12-10,23:09:08,67
2024-12-10,23:10:08,55
2024-12-11,14:36:47,56
2024-12-11,22:22:00,151
2024-12-11,22:23:00,136
2024-12-11,22:24:00,121
2024-12-11,22:26:00,95
2024-12-11,22:27:00,82
2024-12-11,22:28:00,70
2024-12-11,22:29:00,58
2024-12-11,22:21:00,167
2024-12-11,22:20:00,183
2024-12-11,22:18:00,221
2024-12-11,22:19:00,201
2024-12-11,22:11:00,397
2024-12-11,22:12:00,390
2024-12-11,22:13:00,363
2024-12-11,22:14:00,328
2024-12-11,22:17:00,242
2024-12-11,00:28:43,95
2024-12-11,00:29:42,92
2024-12-11,00:30:42,63
2024-12-12,22:15:01,389
2024-12-12,22:16:00,387
2024-12-12,22:17:00,378
2024-12-12,22:19:00,315
2024-12-12,22:20:00,282
2024-12-12,22:21:00,254
2024-12-12,22:22:00,230
2024-12-12,22:23:00,208
2024-12-12,22:24:00,189
2024-12-12,22:25:00,171
2024-12-12,22:26:00,153
2024-12-12,22:27:00,137
2024-12-12,22:28:00,121
2024-12-12,22:31:00,79
2024-12-12,22:32:00,65
2024-12-12,22:33:00,53
2024-12-12,22:30:00,92
2024-12-16,10:15:09,52
2024-12-16,22:12:00,375
2024-12-16,22:15:00,280
2024-12-16,22:16:00,252
2024-12-16,22:17:00,229
2024-12-16,22:19:01,188
2024-12-16,22:20:00,169
2024-12-16,22:21:00,152
2024-12-16,22:22:01,135
2024-12-16,22:23:01,120
2024-12-16,22:25:01,92
2024-12-16,22:27:01,65
2024-12-16,22:11:00,383
2024-12-16,22:10:01,385
2024-12-16,09:39:08,66
2024-12-16,09:40:09,59
2024-12-16,09:29:09,97
2024-12-16,09:28:09,97
2024-12-16,09:31:09,51
2024-12-17,22:27:03,241
2024-12-17,22:28:03,219
2024-12-17,22:29:03,199
2024-12-17,22:30:03,181
2024-12-17,22:31:03,164
2024-12-17,22:32:03,147
2024-12-17,22:33:03,131
2024-12-17,22:34:03,116
2024-12-17,22:35:03,102
2024-12-17,22:36:03,88
2024-12-17,22:38:03,63
2024-12-17,22:26:03,266
2024-12-17,22:39:03,51
2024-12-17,22:25:03,294
2024-12-17,22:23:03,364
2024-12-17,22:24:03,328
2024-12-17,17:31:27,65
2024-12-17,22:20:03,402
2024-12-17,22:21:03,401
2024-12-17,22:22:03,392
2024-12-17,08:40:27,58
2024-12-17,08:15:28,182
2024-12-17,08:16:27,178
2024-12-17,08:18:28,65
2024-12-18,22:37:16,418
2024-12-18,22:39:17,400
2024-12-18,22:40:17,370
2024-12-18,22:41:17,334
2024-12-18,22:44:17,252
2024-12-18,22:45:17,230
2024-12-18,22:47:16,193
2024-12-18,22:48:17,175
2024-12-18,22:49:16,159
2024-12-18,22:51:16,129
2024-12-18,22:52:16,114
2024-12-18,22:53:16,101
2024-12-18,22:54:17,87
2024-12-18,22:55:16,75
2024-12-18,22:57:16,51
2024-12-18,22:42:17,302
2024-12-18,04:27:27,61
2024-12-18,04:30:35,70
2024-12-18,07:45:16,226
2024-12-18,07:46:16,209
2024-12-18,07:47:16,178
2024-12-18,07:43:16,230
2024-12-18,07:49:16,122
2024-12-18,07:50:16,101
2024-12-18,07:51:16,82
2024-12-18,07:52:16,65
2024-12-18,07:48:16,148
2024-12-19,22:48:43,381
2024-12-19,22:49:42,381
2024-12-19,22:50:42,364
2024-12-19,22:51:42,332
2024-12-19,22:53:42,269
2024-12-19,22:54:42,243
2024-12-19,22:55:42,222
2024-12-19,22:56:42,203
2024-12-19,22:57:42,185
2024-12-19,22:58:42,169
2024-12-19,22:59:42,154
2024-12-19,23:00:42,139
2024-12-19,23:01:42,125
2024-12-19,23:03:42,98
2024-12-19,23:04:42,85
2024-12-19,23:06:42,61
2024-12-19,23:05:42,73
2024-12-19,03:46:48,197
2024-12-19,03:47:48,188
2024-12-19,03:48:48,160
2024-12-19,03:49:48,127
2024-12-19,03:50:48,99
2024-12-19,03:52:47,54
2024-12-19,03:45:48,197
2024-12-19,03:08:24,145
2024-12-19,07:41:37,51
2024-12-19,06:11:24,188
2024-12-19,07:30:37,297
2024-12-19,07:31:38,273
2024-12-19,07:32:37,239
2024-12-19,07:34:37,177
2024-12-19,07:35:37,154
2024-12-19,07:36:37,134
2024-12-19,07:37:37,115
2024-12-19,07:39:37,81
2024-12-19,07:40:37,65
2024-12-19,07:29:38,300
2024-12-23,22:49:27,467
2024-12-23,22:50:26,461
2024-12-23,22:51:26,446
2024-12-23,22:52:26,414
2024-12-23,22:53:26,376
2024-12-23,22:54:26,342
2024-12-23,22:55:26,313
2024-12-23,22:56:26,288
2024-12-23,22:57:26,266
2024-12-23,22:58:26,245
2024-12-23,23:00:26,210
2024-12-23,23:01:26,194
2024-12-23,23:02:27,178
2024-12-23,23:03:26,162
2024-12-23,23:04:26,148
2024-12-23,23:05:26,134
2024-12-23,23:06:26,120
2024-12-23,23:08:26,94
2024-12-23,23:09:27,82
2024-12-23,23:10:26,71
2024-12-23,23:11:26,60
2024-12-24,22:23:00,115
2024-12-24,22:25:00,89
2024-12-24,22:26:00,77
2024-12-24,22:27:00,65
2024-12-24,22:28:00,53
2024-12-24,22:20:00,160
2024-12-24,22:18:00,197
2024-12-24,22:15:00,267
2024-12-24,22:16:00,240
2024-12-24,22:10:01,367
2024-12-24,22:12:00,359
2024-12-24,22:14:00,299
2024-12-25,22:44:25,51
2024-12-25,22:39:25,102
2024-12-25,22:40:25,98
2024-12-25,22:41:25,85
2024-12-25,22:42:25,73
2024-12-25,22:43:26,62
2024-12-26,22:55:04,81
2024-12-26,17:00:51,126
2024-12-26,22:34:04,457
2024-12-26,22:35:04,461
2024-12-26,22:36:04,453
2024-12-26,22:37:04,427
2024-12-26,22:38:04,390
2024-12-26,22:40:04,324
2024-12-26,22:41:04,298
2024-12-26,22:42:04,275
2024-12-26,22:43:04,254
2024-12-26,22:44:04,235
2024-12-26,22:45:04,217
2024-12-26,22:47:04,185
2024-12-26,22:48:04,170
2024-12-26,22:49:04,156
2024-12-26,22:50:04,142
2024-12-26,22:53:04,104
2024-12-26,22:39:04,355
2024-12-26,22:54:04,93
2024-12-26,22:57:04,60
2024-12-30,16:41:17,581
2024-12-30,16:42:16,579
